ID,Name,Country,Reason
76561198064775867,EnergyStar,Turkey,Assisting usage of alt accounts
76561198064775867,EnergyStar,Turkey,Harassment/Transphobia
76561198264210577,vasya,Russia,VAC
76561198264210577,vasya,Russia,VAC
76561198381670750,lkx,International,VAC
76561198381670750,lkx,International,VAC
76561197996349205,Drama,Romania,VAC
76561197996349205,Drama,Romania,VAC
76561198112089796,ShockY,International,VAC
76561198356119193,.DaN,International,VAC
76561198169095855,avaster,Russia,"Ban Evasion, Assisting Ban Evasion, VAC"
76561198067805615,Deputy,UnitedStates,ESP
76561198067805615,Deputy,UnitedStates,Blacklisted
76561199034951012,D0nu1,International,VAC
76561198351113095,gas fury,International,VAC
76561198329193255,GLOOM,International,VAC
76561198175068295,flawlessxdxd,Brazil,VAC
76561198061601559,sharp,International,VAC
76561198176289167,Klayton,Russia,VAC
76561197987182330,Desmond,Portugal,VAC Banned
76561198015410304,onv,France,VAC
76561198384346057,dest,Hungary,VAC
76561198384346057,dest,Hungary,Cheating
76561199100836295,cortez,Russia,Cheating
76561198350929077,hagals,International,VAC
76561198050797786,Derpy Hooves,Finland,Ban assist
76561198076414353,riven,International,VAC
76561198435654724,electro_spaz,China,VAC
76561198064734905,Magnum59731,International,VAC ban
76561198332398109,bless,Romania,VAC
76561198210844633,Pyro.,International,VAC ban
76561198053723542,Balin,Germany,VAC
76561198124386428,Porky Minch,International,Distributing cheats
76561198022689503,lolrandom,Kazakhstan,Ban dodging
76561198151230351,SuperHooligan,International,VAC
76561198055801646,Solpi,International,VAC
76561198017585724,awezumay,Canada,VAC
76561199510464777,cloud,Poland,VAC
76561197999573580,playa,Belgium,Aimbot
76561197997582517,Chev,Russia,VAC
76561198873061802,Justmed,Russia,Harassment
76561198873061802,Justmed,Russia,VAC
76561198873061802,Justmed,Russia,VAC Ban Evasion
76561198155313485,shnieder,International,VAC
76561198087011715,savage,International,VAC
76561197999747149,MEGAMIDDIE,England,Severe flaming / Racism
76561198066020143,Neoxyde,France,VAC banned
76561198079329201,weflon01,International,VAC
76561199102930118,XuMiK,International,VAC
76561198122328021,Cikada,International,VAC
76561198015762051,Jhnx,Kazakhstan,VAC
76561198305471861,Amushi,Belarus,Cheating
76561198041465727,Sonny,Bulgaria,Fraud
76561198070134943,imectus,Netherlands,Racism/Transphobia
76561198251570230,Lexon,International,VAC
76561198251570230,Lexon,International,VAC
76561198434351516,darfan.exe,Poland,Harassment
76561198094474225,number4,European,Alt of FrozZzeN
76561198094474225,number4,European,Blacklisted
76561198117722422,vulcan,UnitedStates,"Non-TF2 VAC, removed"
76561198136023944,KIng Drunkman,International,VAC
76561198153352167,designaCC,Turkey,VAC
76561198061689064,melody,European,"Wallhack, sv_pure bypass"
76561199058513873,milmosh,International,VAC
76561198365762434,MaVeRiK,International,VAC
76561198393433516,Fuyka,Russia,VAC
76561198393433516,Fuyka,Russia,VAC
76561198079068530,Five baz,SaudiArabia,VAC
76561198163217062,YoungTurtle,International,VAC
76561197989937563,FrozZzeN,Latvia,"Mass creating accounts, some of which ar"
76561198859899586,liam,International,VAC
76561198025726738,Bart_rosCZ,CzechRepublic,VAC
76561198252781716,Cheater_62,International,VAC
76561198252781716,Cheater_62,International,Blacklisted
76561198161039052,Moelijk,International,VAC
76561198801805439,kubu,Poland,VAC
76561198044350615,colon,International,VAC
76561198208944915,SampleText,International,VAC
76561198313915836,fturbo,Turkey,Cheating
76561198884291032,MHL/Limon4ik,Russia,VAC
76561198199159737,Pyron,International,VAC
76561198893915644,wicc,Romania,Inappropriate Behavior/Harassment
76561198200479845,Ralyks,International,VAC
76561198092096410,Corzix,International,VAC
76561198074030159,[NP] NikitosGaming,International,VAC
76561198258487465,laiky,Russia,VAC ban
76561198258487465,laiky,Russia,Failure to provide 2 demo requests
76561198054783240,khamba,European,Failure to provide 2 demo requests.
76561198054783240,khamba,European,Failure to provide 2 demo requests
76561198188295970,Mr_Wojtex,International,VAC
76561198308936396,Deki,International,VAC
76561198124069244,Liam :3,International,VAC
76561198060012688,Buff3d,Belgium,Cheating
76561198060012688,Buff3d,Belgium,Evading a Cheating Ban
76561198333576532,UsuarioDeCannabis,International,VAC
76561198001260042,Chillerbear,Germany,VAC ban
76561198103595087,félix,France,Alt of j7
76561198103595087,félix,France,VAC
76561198003169034,MrRusty,UnitedKingdom,VAC ban
76561198341712125,MrFlamingHobo,International,VAC
76561198146400726,danielbici,International,VAC
76561198020564141,toppps,International,VAC
76561198079762782,Youbzz,France,VAC
76561198061781621,david,Portugal,VAC
76561198066287815,Faisal,SaudiArabia,Failure to provide demos three times
76561198259774292,Kimbo,Spain,VAC
76561198823690053,soft.netь,International,VAC
76561198049892284,Sblitcher,Italy,VAC
76561198049022414,Gundi,International,VAC
76561198063121213,Bomi,International,VAC
76561198045762090,alexav,International,VAC Ban
76561198045762090,alexav,International,Blacklisted
76561198007575097,bobby,Switzerland,ban dodging
76561198007575097,bobby,Switzerland,VAC
76561199211351609,Adaxowskyy,International,VAC
76561198042169705,Fasty,CzechRepublic,VAC
76561198263716562,HostileKrazyness,International,VAC
76561198038242348,Bobinsky,Sweden,Failure to provide 2 demo requests.
76561198145101572,Hex,International,VAC
76561198051550344,disable,Poland,Assisting in ban evasion
76561198053355920,bobo,International,VAC
76561198093529829,perz,Brazil,VAC
76561198041017547,tezumu,International,VAC
76561198401044348,cw,European,VAC
76561198050274751,rogan,International,VAC
76561198119466478,y0slaap,UnitedKingdom,VAC
76561198118888000,Alexmen,International,VAC
76561198827935770,Akeno,International,VAC ban
76561198079284270,Slavi B,International,VAC
76561198378483857,Peter,Germany,VAC
76561198049930434,BoardzeN,International,VAC
76561198408959334,StormyNico,International,VAC
76561198056212241,Orcaborn™,International,VAC
76561197967365582,cho,UnitedKingdom,VAC ban
76561198268645146,patikuss,International,Supporting Ban Evasion of a permanently banned player
76561199086652712,yNg,Portugal,VAC
76561198097303968,| Mr. Blaze |,International,VAC
76561199106529774,4dsaint,International,VAC
76561199106529774,4dsaint,International,VAC
76561198065677684,slumz,International,VAC
76561198406757086,omer to jestem ja,International,VAC
76561198406757086,omer to jestem ja,International,VAC
76561198021217905,wonszu,Poland,Harassment
76561198034091937,m0ky,International,VAC
76561198191273999,Sqwush,International,VAC
76561198205276125,JavierGarcia,International,VAC
76561198046753930,Jacky of Hyperion,International,VAC
76561198221076692,mikac,Serbia,Non-TF2 VAC
76561197992255702,Banana,Israel,VAC
76561198348759417,Fried Chicken of Death,Poland,Supporting Alting and Account Sharing
76561198252981834,sherms,International,VAC
76561198252981834,sherms,International,Blacklisted
76561197990294954,testesstes,International,Alt of FrozZzeN
76561197990294954,testesstes,International,Blacklisted
76561197998986540,mika,Finland,aimbot
76561197998986540,mika,Finland,Blacklisted
76561198015907014,ToN4o,Bulgaria,2nd account sandik
76561198046338658,Sp00nkie,International,VAC
76561198146104441,Zoowe!,International,VAC
76561198356767560,FaridGamer,International,VAC ban
76561198212197641,Sharli'e,International,VAC
76561198258723604,kislu,International,Cheating
76561198261418237,MermaidMan,Russia,VAC
76561199089196165,Sy,UnitedStates,Toxicity/Harassment/Racism
76561198246732814,Drop0ut,International,VAC
76561198284673871,Kispety,Hungary,VAC
76561198306329536,KOLO,International,VAC
76561198366489903,coolboi,International,VAC
76561198168046103,Bowtie,Romania,VAC
76561198308771370,_duall,Poland,VAC
76561198057387034,Neymar,International,VAC
76561198124096881,DaeDrik,International,VAC
76561198034689441,Otip,France,triggerbot
76561198034689441,Otip,France,VAC
76561197989750235,Karnax,France,Failure to provide 2 demo requests.
76561198246628416,MLG Scout,International,Multihack
76561198091745725,Fester,International,VAC
76561198406319751,Twaic66,International,VAC ban
76561198062314315,Comrade Logic,International,"ESP, aimbot"
76561198427290951,Puma,Brazil,VAC
76561198060659549,SBurmasS,International,VAC
76561198209256619,Vojta,International,VAC
76561198071846040,Space Koala,International,VAC
76561198129079167,kRiTz,International,VAC
76561197981525798,Furi0us,Lithuania,VAC
76561198012244744,Duff,Russia,Accessory to account sharing
76561198972489411,Nightmare,Ukraine,VAC
76561197998515291,mechbgum,International,VAC
76561198161180874,sunnar,International,VAC
76561198882538641,paladin123,International,VAC
76561198172010391,ErikTheJester,International,VAC
76561198110680534,Quentin,Belgium,VAC
76561198118475240,Kalsth,International,VAC
76561198348043804,Natka,Poland,"Non-TF2 VAC, removed"
76561198064191897,matrix233,International,VAC ban
76561198216948088,Harvester224,International,VAC
76561198040985016,kpak,International,VAC
76561198145395354,PyRoIsSpY,Poland,VAC
76561198116323721,Rocket,International,VAC
76561198362589969,Magres,International,VAC
76561198419106750,MIKE_TAYSON95RUS,Russia,"Account Sharing, rostering alts"
76561198000460264,Hibiki Ganaha,UnitedStates,VAC
76561198073160236,lolmanm8,International,VAC
76561198254860581,steko,Italy,Cheating
76561198254860581,steko,Italy,Failure to provide 2 demo requests
76561198040923298,DeX,International,Cheating
76561197960949281,csibe,Hungary,VAC
76561198154539254,Quidax,International,VAC
76561199095204819,William,International,VAC
76561198223277472,Fancy,UnitedKingdom,"Aimbot, VAC"
76561197994686068,FUCK OPENPLUGIN,Denmark,VAC
76561197994686068,FUCK OPENPLUGIN,Denmark,Blacklisted
76561198039918858,Dk,Russia,VAC
76561198039918858,Dk,Russia,VAC
76561199124794187,krainz,CzechRepublic,VAC ban
76561199124794187,krainz,CzechRepublic,VAC - Not TF2
76561198094763768,Frousti,Finland,VAC
76561198094763768,Frousti,Finland,Blacklisted
76561198888511860,Zuz,UnitedStates,Cheating
76561198207175395,aam,International,VAC
76561198317590790,Ardacos,France,VAC
76561198057710997,sphax,International,VAC
76561198322179399,midved1,International,VAC
76561197960368397,Brandon,India,VAC
76561198303649096,iTzPedro555,International,VAC
76561198097565160,Đäяк Cяεερ³,CzechRepublic,Second failure to upload demos
76561198981258359,Dark man,Ukraine,VAC
76561198119218503,Luna,International,VAC
76561198053119643,‎w,Canada,VAC ban
76561197977595148,HaKo,Wales,Aimbot; nospread
76561198107435747,m0ve,International,VAC
76561198120125153,Pixel,International,VAC
76561198007163172,Vincent,Belarus,VAC
76561198074162462,Ни Один Нав,Russia,VAC
76561198086596931,CrazyMan,International,VAC
76561198113225066,owlong,Latvia,VAC
76561198964566269,Schastlivchik,Russia,VAC
76561198074262435,Bongs,International,VAC
76561198184084327,OneIce,Russia,VAC
76561198069638188,ogg,Serbia,VAC
76561197976198873,NiCO god's hand,France,Script Abuse
76561198279606077,.kapli,International,Aimbot.
76561198041144133,Hanuko,International,VAC
76561198001181808,Phate,CzechRepublic,VAC
76561198010983681,sic,International,VAC
76561198352434257,axel,International,VAC
76561198281894253,Sidart2107,Ukraine,VAC
76561198160214226,Wingz,International,VAC
76561198027872214,HabladudlaPL,International,VAC
76561198164037255,Hulking,International,VAC
76561198134438595,m.ngl,England,"Aimbot, VAC"
76561198112764226,Muselp,International,VAC
76561198080018352,hippowithshorts,International,VAC
76561198162647242,Kosha,CzechRepublic,VAC
76561198336404521,Sleep,International,VAC
76561198030299660,Sam,Hungary,Multiaccounting in the same season
76561198306954701,Callisto,International,VAC
76561198306954701,Callisto,International,Blacklisted
76561198008420883,MacMac,UnitedKingdom,VAC
76561198053050088,Satomi,International,VAC
76561198122526010,SexySushy,France,Multihack
76561198421765380,alireza,International,VAC
76561198370329466,Sivik,Scotland,VAC
76561198846073609,mr.TriAngle.,International,VAC
76561198147765737,doge1975,International,VAC
76561198167176202,Le Suspect,International,VAC
76561198254296191,ivosaparevski,International,VAC
76561199000425572,Azazel,Croatia,VAC
76561198906582056,farmer,International,Cheating
76561198059935971,CazaroC,Luxembourg,Failure to provide 2 demo requests.
76561198059935971,CazaroC,Luxembourg,Failure to provide 3 demo requests.
76561198075605934,ZeroZiro,International,VAC
76561198274845838,kk-,International,VAC
76561198125411280,Phil The Cat,Denmark,Alt of E4rl
76561198125411280,Phil The Cat,Denmark,Ban evasion
76561198145055526,nightlovely,Russia,2nd failed demo request
76561198219968289,meatwad,International,VAC
76561198031460968,Dasboumis,France,"ESP, aimbot"
76561198039752231,herpaderpy,Netherlands,VAC 
76561198043703732,cock,Denmark,VAC (on alt)
76561198019073934,@Train@,Ukraine,VAC
76561198325830201,King,International,VAC
76561198139761609,AggroCloud,International,VAC
76561198021221976,Aylonwee,Ireland,VAC
76561198116204037,hitsezonu,International,VAC
76561198269081761,kapper,Russia,Cheating
76561198167919555,Fravis,International,VAC
76561198382634810,Fire,International,VAC
76561198115368014,JemmKing,Ukraine,VAC
76561198115368014,JemmKing,Ukraine,VAC
76561198035757835,Wuzas,International,VAC
76561198134418299,Spizike,International,VAC
76561197998439248,Mr. Ray,International,VAC ban
76561198071626314,vanilablakiza,International,VAC
76561198323411853,Frager,Poland,Harassment/Transphobia/Racism
76561198323411853,Frager,Poland,Supporting Ban Evasion of a permanently banned player
76561198323411853,Frager,Poland,Harassment
76561198323411853,Frager,Poland,Harassment
76561198031732865,BODLAK,CzechRepublic,VAC ban
76561198152138707,april,Turkey,Failure to provide 2 demo requests.
76561198152138707,april,Turkey,Failure to provide 3 demo requests.
76561198152138707,april,Turkey,Failure to provide 4 demo requests.
76561198193422230,Donuskus,UnitedKingdom,VAC
76561198193422230,Donuskus,UnitedKingdom,VAC
76561198193422230,Donuskus,UnitedKingdom,Multiple VACs
76561198083016078,aka jack,International,VAC ban
76561198852982606,Fred,International,Non-TF2 VAC
76561198852982606,Fred,International,Blacklisted
76561197996627233,seem,Kazakhstan,VAC
76561198034560063,.Applz,UnitedStates,VAC
76561199137466824,DaWid,Poland,Harassment
76561198097220823,Pewoz,International,VAC
76561198013882729,Mayh,England,Failure to provide demos
76561198211330883,Thomas,Denmark,VAC
76561198098285994,N0BODY,Australia,VAC
76561198066161207,Vanish,International,VAC
76561197993980201,Sp!nal@Alienware.NL,Netherlands,VAC
76561199078864924,tret,International,VAC
76561198039249674,Greenix,International,VAC
76561198038827937,Avv,Ireland,Alt of Rosie Maiden
76561198413527373,dewerse,International,VAC
76561198255927253,Xpo)|(yc,International,VAC
76561198114867145,kYle,Romania,Supporting Ban Evasion.
76561198322865819,RED,International,VAC
76561198009687529,Eyelander 2,International,VAC
76561198280416341,The real Tek,Germany,VAC
76561198074814865,Twillycorn,International,Triggerbot
76561198259166867,playershield,International,VAC
76561198091885053,thegodlybeing,International,VAC ban
76561198091885053,thegodlybeing,International,VAC
76561198091885053,thegodlybeing,International,VAC
76561198043064857,Defaa,International,VAC
76561197997391021,Zeigon,Netherlands,VAC
76561198163418421,bombayu,International,"ESP, aimbot"
76561198225088620,y0slaap,International,VAC
76561198225088620,y0slaap,International,Blacklisted
76561198073599315,ezfireworks,International,VAC
76561197995832982,Invictus,Russia,Intentionally adding a banned player to 
76561198081706519,mason69,International,ESP
76561198203516436,Krad,CzechRepublic,Failure to provide 2 demo requests
76561198203516436,Krad,CzechRepublic,Failure to provide 3 demo requests
76561198203516436,Krad,CzechRepublic,Harassment/Transphobia (extended current ban)
76561198203516436,Krad,CzechRepublic,Cheating
76561198189784046,cheese,Spain,VAC
76561198062598952,Henry41601,UnitedStates,VAC
76561198043850166,vivalden,Russia,VAC
76561198048905082,Pedobear,Portugal,VAC Ban
76561197975269078,Dosin,International,VAC
76561198003621511,Kappa,Germany,VAC ban
76561198282650505,Dep,International,VAC
76561198282650505,Dep,International,VAC
76561198144888879,Buffalo,International,VAC
76561198831720047,mlG,International,VAC
76561198120794245,Lynxone,International,VAC
76561198258929567,serena,International,VAC
76561199105976253,pooon x2,International,VAC
76561198061375488,Misty,International,VAC
76561198281682967,astro.,Ukraine,VAC
76561198052419346,Dusty,International,VAC
76561198868826636,The Sniper,International,VAC
76561198868826636,The Sniper,International,Multiple VACs
76561198000517102,Josh,Ireland,Second failure to upload demos
76561198000517102,Josh,Ireland,third failure to upload demos - revoked
76561199064810667,Yamyrasso,Japan,VAC
76561198310925535,ELO BANK$$ SWITCH$,Turkey,Non-permitted acquisition of profits.
76561198310925535,ELO BANK$$ SWITCH$,Turkey,"Racism on ETF2L Discord, recruitment posts &amp; scrims"
76561198310925535,ELO BANK$$ SWITCH$,Turkey,VAC
76561198310925535,ELO BANK$$ SWITCH$,Turkey,2nd VAC
76561198310925535,ELO BANK$$ SWITCH$,Turkey,Blacklisted
76561198026889725,Robot,Russia,VAC
76561198114722463,Yarei,International,VAC
76561199143737200,njofra,Croatia,Toxicity/Harassment
76561199143737200,njofra,Croatia,Toxicity/Harassment/Racism
76561198049614521,VALEN,Hungary,VAC
76561198059540458,Dead zone,Germany,VAC
76561198113369198,DJP0N3,International,VAC
76561198081079174,Neptonnn,Georgia,Alt of NeptonNn
76561198081079174,Neptonnn,Georgia,Blacklisted
76561198077443008,Dolan,Luxembourg,VAC
76561198153992824,san,International,VAC
76561198402059204,krane-swiftbyfoot,International,VAC ban
76561198032853937,Яude,Hungary,VAC
76561198029577972,sorex,Italy,Second failure to upload demos
76561198029577972,sorex,Italy,Third failure to upload demos
76561198029577972,sorex,Italy,fourth failure to upload demos - revoked
76561197998208162,Solly,International,VAC Ban
76561198114934643,Generic Clone,International,VAC
76561198125392509,FGCZ,International,VAC
76561198056474272,Pred,Croatia,"Flaming, Multi account"
76561198056077898,Kayziix,Belgium,Aimbot
76561198056077898,Kayziix,Belgium,bandodging
76561198198194599,Shidou,International,VAC
76561198118969794,Cody,International,VAC
76561198018171971,dima,Russia,Merc circumvention
76561198275595934,Spy the Awsm (Team P,International,VAC ban
76561198097506221,Kosuke,Ireland,Failure to provide 2 demo requests.
76561198075899194,reasoNNN S2,European,Aimbot
76561198075899194,reasoNNN S2,European,vac
76561198355472694,Novsh,International,VAC
76561198159376127,CyberHydra,European,VAC
76561198314229530,TheGamingMario,International,VAC
76561198050071578,eLmore,Russia,Alt account of eLm0re
76561198050071578,eLmore,Russia,Blacklisted
76561198053072406,1ukasz,International,VAC ban
76561198366217578,Ocean Man,International,VAC
76561198271925295,Spooky,International,ESP
76561198081490836,Cabbage,Serbia,VAC
76561197988484207,Neare,Slovakia,VAC
76561198183999255,natu,International,VAC
76561198084621380,amppis,Finland,VAC banned
76561198084358094,Poop_Guy,International,VAC
76561197971908324,Мороженщик,Russia,VAC
76561198083346999,Retard,International,VAC
76561198066631833,Unrav,England,Failure to provide 2 demo requests.
76561198066631833,Unrav,England,Failure to provide 2 demo requests.
76561198807944960,TY,International,VAC
76561198372974427,Treverr,International,VAC
76561198379099909,bunk,Romania,Non-TF2 VAC.
76561198113555792,P4TR1K,International,VAC
76561198354095546,Socolin,Ukraine,Non-TF2 VAC
76561198354095546,Socolin,Ukraine,Cheating
76561198008614725,SwiftKnife,Norway,VAC
76561198091707089,Waller,Estonia,Misconduct
76561198171254709,Nekro,International,VAC
76561198120611403,Sarp,International,VAC
76561198450391692,Ahroyyi,International,VAC
76561198241396708,Aleks,International,VAC ban
76561198139190926,YixX,International,VAC
76561198064102735,h0net,International,VAC
76561198092638972,NePToNnN,Georgia,Intentionally adding a banned player to 
76561198289200310,n1x,Poland,Inappropriate Behavior around a minor
76561198012744745,Zelo,International,VAC ban
76561198107905395,TKT,European,Aimbot
76561198107905395,TKT,European,VAC ban
76561198069411086,Upi,International,VAC
76561198033120749,psyk,Slovakia,VAC
76561198203718859,spacezz,International,VAC
76561198171619587,Fakill,Russia,VAC
76561197970265728,.,International (Locked),Implicit to Account sharing fraud
76561198006816115,Deleter1,Lithuania,VAC
76561199030445952,tailZ,International,VAC
76561198263546319,Sweet,Russia,Racism
76561198127369111,KuHa,International,VAC
76561198323015777,bomborkill,International,VAC
76561197960781619,loshperanderos,Russia,VAC
76561198079685604,f1sh,International,VAC ban
76561198106947669,leinad8558,International,VAC
76561198094392442,Myalpha,International,VAC
76561198138588821,cenoura.,Brazil,VAC
76561198272615843,Blazer,Poland,Supporting Ban Evasion of a permanently banned player
76561198017997926,silveuk,International,VAC
76561198806724380,KugyCZ,CzechRepublic,VAC
76561198288041347,SkyWade,International,VAC
76561198113363122,FrozZzeN,Latvia,Alt of FrozZzeN
76561198113363122,FrozZzeN,Latvia,Blacklisted
76561198422260378,THE RIPPER HYPE,International,VAC
76561198207392357,darkshadow005,European,VAC
76561198440953439,Noot Noot,International,VAC
76561198214591064,Dennis,Lithuania,VAC
76561198256833100,fox,International,VAC
76561198417116497,fraftti,Poland,Harassment of another community member within ETF2L Discord
76561198417116497,fraftti,Poland,Player misconduct
76561198124828623,ramyar,International,VAC
76561198149466191,dragon4404,International,VAC
76561198150088820,doby,Spain,Alting/Fraud/Supporting Account Sharing
76561198271670424,Temple of time,International,VAC
76561198120536294,QUACK QUACK,UnitedKingdom,VAC
76561198416054247,IGreen.,Russia,VAC
76561198391911990,prillan,Sweden,VAC
76561198171410805,Aysentaro,Hungary,VAC ban
76561198080213863,Horizon,England,Triggerbot
76561198080213863,Horizon,England,Blacklisted
76561198122046314,Joey,International,VAC
76561198231123404,WeeB,International,VAC ban
76561198402866130,kill me obladaet,Belarus,VAC
76561198165759956,onad,International,VAC
76561198103897327,Scarry,Estonia,VAC
76561198043889911,TruthfulEB,International,VAC
76561198290437946,Reflexy,Bulgaria,VAC
76561198395373190,Crism,International,VAC ban
76561198135227655,magnus,International,VAC/Fraud
76561198203146556,kacper56090,International,VAC
76561198120918651,PerzzoN,International,VAC
76561198119371683,sup3rfr3ddy,Germany,Supporting Alting and Account Sharing
76561197994277297,caeli,Spain,alt of shaitan
76561198859313441,xp1rean,International,VAC
76561197992673981,woiz,Turkey,VAC
76561198198381539,ExWay,Russia,VAC
76561198366174320,Foxy.Pl,International,VAC
76561198078771693,reins,International,VAC
76561197998369103,ch0nzy,Latvia,VAC
76561198113770873,Alien-Daniel,International,VAC ban
76561198332548822,-LEGENDARY-,International,VAC
76561198012973171,Bobby,Japan,Alt of Roks
76561198012973171,Bobby,Japan,Blacklisted
76561198042560225,ilikeTF2andpie,UnitedStates,VAC
76561198044350916,tpuawe,Russia,VAC
76561198042050578,Hei,Estonia,Failure to provide 2 demo requests
76561198119613895,Adam.,Hungary,Supporting Ban Evasion of a permanently banned player
76561198052339302,PyqKoo,International,VAC ban
76561198012946164,tms,CzechRepublic,Wallhack
76561198126801474,buckler,Israel,Toxicity &amp; Racism
76561198126801474,buckler,Israel,Toxicity
76561198083510204,mardox,International,VAC
76561198331621298,Qiw,Russia,VAC
76561198143725818,Kattila,International,VAC
76561198116297938,paniq,International,VAC ban on alt
76561198015404806,Up_Load,Portugal,VAC
76561198169804170,daddy,International,VAC
76561198254354718,MIKEY,Brazil,VAC
76561197992732480,Inuy,Italy,supporting a cheater
76561198008795422,Jamaal,Denmark,Racism/Transphobia
76561198815576672,DONBAZ,International,VAC
76561198059887260,mezzo,Germany,Failure to provide 2 demo requests.
76561198059887260,mezzo,Germany,Failure to provide 2 demo requests.
76561198058402566,TheLieingCake,UnitedKingdom,Aimbot
76561198084955773,Peter Ivan,International,VAC
76561197966115621,Antikvnst,Germany,Aimbot.
76561198081559669,toco,Finland,Multi account and fraud
76561198081559669,toco,Finland,Ban Evasion
76561198062819060,Ian,International,VAC
76561198160167773,phatiacy,Romania,Aimbot
76561198160167773,phatiacy,Romania,Blacklisted
76561198439712695,jean paul gaultier,Ukraine,Harassment
76561198130534331,Urmahgawd,International,VAC
76561198055327444,PliTy,Scotland,VAC ban
76561198055327444,PliTy,Scotland,Blacklisted
76561198290606494,Dekk,International,VAC
76561198290606494,Dekk,International,Blacklisted
76561198863543996,Osanibuヅ,International,VAC
76561198091573218,Reus |Mnemosia,International,VAC
76561198007903895,LG,Germany,VAC banned
76561198088773111,NsX.,Scotland,Second account of PliTy
76561198312408374,Miss Paarthurnax,International,VAC
76561197965669372,shamana,International,VAC
76561198140325386,Lance,UnitedStates,Multihack
76561198038679405,tiggy,International,Alt of toppss
76561198038679405,tiggy,International,Blacklisted
76561199116095066,mnd -&gt; thwwd,Russia,VAC
76561198064588252,gvZ,International,VAC
76561198448512666,vujii,International,VAC
76561198131522008,Yukko,International,VAC
76561198142832938,Ze Medic,International,VAC
76561198065188933,PandAtomicoPT,International,VAC
76561198246103428,Depruu,Spain,Alting/Account Sharing/Fraud
76561198106830850,(KSG) Gabu.keluxa,International,vac
76561198280081865,enf,CzechRepublic,VAC ban
76561198358484814,Cezza,France,VAC
76561198062202099,igal2001,International,VAC
76561198269100318,less,International,VAC
76561198436693500,Kaz,International,VAC
76561198151107937,332153,International,VAC
76561198111060911,Wowmaster,International,VAC
76561197999627390,[Z] Ultralisk,UnitedStates,VAC
76561198130221121,enough007,International,VAC
76561198001844572,gLaZ,Russia,VAC
76561198356018654,Larel,International,VAC
76561198356018654,Larel,International,Cheating (after a VAC league ban)
76561198852800927,eet0sh,International,VAC
76561198255477312,Dellirium,Russia,VAC
76561199231855641,Melvix,Russia,Fraud Attempt
76561198372920646,nikkin212,International,VAC
76561198138448692,Maxplasma,International,multihack
76561198316059681,Chonkerton,CzechRepublic,Failure to provide 2 demo requests
76561198118863886,Pie,International,VAC
76561197994735562,Massi,Italy,VAC Ban + Aequitas Ban + Admitted to che
76561197994735562,Massi,Italy,Blacklisted
76561198079888086,† whizpaa.†,England,VAC
76561198042837585,TroubleFaker,Germany,Triggerbot
76561198058183937,mistergool,France,VAC
76561198141899709,Sillen,European,VAC
76561198128057438,LUMI,Poland,VAC
76561198103007046,Mr. Serious,International,vac
76561198001177305,:blind,Portugal,Account sharing
76561198032499042,Ana,Finland,VAC
76561199198347605,bogdan,International,VAC
76561198247685926,LoadUp,International,VAC
76561198080704411,MEL,International,VAC
76561198192774286,Johnny,International,VAC
76561198004920104,Quinso,Russia,Intentionally adding a banned player to 
76561198133019746,Eclipse,International,VAC
76561198082508158,Spankyy,France,Admitted to cheating
76561198003212528,avalon,Finland,VAC
76561198358727709,Enky,European,VAC
76561199087557586,dolboeb,Russia,Failure to provide 2 demo requests
76561199087557586,dolboeb,Russia,Cheating
76561199087557586,dolboeb,Russia,Ban Evasion
76561198062672627,refint,England,Triggerbot
76561198103431826,JakTheMercenary,Netherlands,VAC
76561198156556739,Excélsior,International,VAC
76561198069652506,Brig,International,VAC
76561198318470399,Serduszko,Switzerland,VAC
76561198131670413,Zeus,Denmark,VAC
76561197979664044,Tishun,France,VAC
76561198156395577,BW67,International,VAC
76561198839668728,shellshock,International,Aimbot
76561198131541892,QuickToes,International,VAC
76561198351244897,PogoGuy,International,VAC
76561198306745374,mimpiiis,International,VAC
76561198154983200,david,International,VAC
76561198430156007,de1`k,Russia,VAC
76561198208159253,BaNaNa Does Music!!@,International,VAC
76561198032656673,teenageR,Russia,VAC
76561198054856867,loodataur,France,VAC
76561198253360636,TheHappyMushroom,International,VAC
76561198202082823,tosia6,International,VAC
76561198344847894,pogibay.,International,VAC
76561198056581927,/St/a/ju,International,VAC
76561198356177237,Sn0xJ_,International,VAC
76561198130740312,Zack,International,VAC
76561198024918485,Static,Sweden,VAC
76561198116800102,lemonbirdt,International,VAC
76561198053948064,novazz,International,VAC
76561198053948064,novazz,International,Blacklisted
76561198173993194,kristof07,International,VAC
76561198067266700,iKonatai,International,Triggerbot
76561198411506629,godzilla,International,VAC
76561198443267111,lol,International,VAC
76561198078678953,Phoosh,International,VAC
76561198060253272,Zankio,International,VAC
76561198403674687,QuackQueckeTF2,Armenia,VAC
76561198077216062,Leo,International,VAC
76561198077216062,Leo,International,Blacklisted
76561198208937991,ooch,International,VAC
76561198007743321,Glastry,France,Failure to provide 2 demo requests.
76561198288010656,^^MONEXIC^^,Sweden,VAC
76561198288010656,^^MONEXIC^^,Sweden,VAC
76561198052382089,ninjasagex,International,rostering banned players
76561198022075575,KFC 1LOVE,Russia,VAC
76561199245046815,swish,International,VAC
76561198392024804,demoman's eye,European,VAC
76561198136377172,kaVak,CzechRepublic,VAC
76561198195097406,Walrus,International,VAC ban
76561198191573434,jokiri,International,VAC
